ReadmissionRate,Facility_ID,City,State,County,Total_Admissions,HAI_1_SIR,HAI_2_SIR,HAI_5_SIR,HAI_6_SIR,PSI_3,PSI_6,PSI_8,PSI_9,PSI_10,PSI_11,PSI_12,PSI_13,PSI_14,PSI_15,PSI_90,H_Comp_Ov,AMI_TA_PROP,COPD_TA_PROP,HF_TA_PROP,HIPKNEE_TA_PROP,PN_TA_PROP,ED_MEDIAN_VISIT_MINS,ED_LEFT_NOT_SEEN_%,ED_VOLUME,%_SEPSIS_CARE,%_HCWs_FLU_VAX,2018to2020_PCPI,Population_2019,MEDIAN_AGE_TOT,County_Facilities,Pop/Hosp
16.0,100187,HIALEAH,FL,Miami-Dade,602,0.7,0.631,1.493,0.498,0.488289,0.19348,0.091274,2.153444,,,3.763674,,0.829233,1.6702009999999998,0.975229,1.0,0.26744186046511625,0.23920265780730895,0.39867109634551495,0.16943521594684385,0.3504983388704319,203.0,0.0,4.0,53.0,70.0,54823.66666666666,2716940.0,40.4,16,169808.75
16.2,100189,MARGATE,FL,Broward,781,0.977,0.81,1.3780000000000001,0.433,0.215661,0.196843,0.091724,2.885972,1.330846,10.085405,3.532385,6.839475,0.8421870000000001,1.0252059999999998,1.129889,1.0,0.18693982074263765,0.17797695262483995,0.4327784891165173,,0.2906530089628681,137.0,1.0,3.0,74.0,29.0,53076.66666666666,1952778.0,40.8,13,150213.6923076923
16.7,100191,TRINITY,FL,Pasco,979,1.176,0.252,0.0,0.462,0.156318,0.189812,0.09081,2.084196,1.242657,5.614261,2.52742,5.466419,0.828443,1.251507,0.837392,2.0,0.1807967313585291,0.2512768130745659,0.35546475995914206,0.18488253319713996,0.3871297242083759,98.0,0.0,4.0,68.0,80.0,43084.0,553947.0,44.4,5,110789.4
16.2,100200,FORT LAUDERDALE,FL,Broward,346,0.652,1.9709999999999999,0.98,0.539,0.7560439999999999,0.217928,0.093958,2.585324,1.3788129999999998,4.144579,3.384117,4.310925,0.8365940000000001,1.024953,0.965638,3.0,,0.2572254335260116,0.18786127167630054,0.24277456647398846,0.3265895953757225,131.0,,0.0,77.0,75.0,53076.66666666666,1952778.0,40.8,13,150213.6923076923
16.4,100204,GAINESVILLE,FL,Alachua,3452,0.38299999999999995,0.228,1.058,0.52,0.12548900000000002,0.266271,0.079682,1.889521,1.365256,3.74905,2.135786,4.845568,0.897868,0.621051,0.714298,3.0,0.13904982618771727,0.1593279258400927,0.3279258400926999,0.25347624565469296,0.2804171494785632,115.0,0.0,4.0,38.0,52.0,46965.66666666666,269043.0,32.1,3,89681.0
15.6,100206,TAMPA,FL,Hillsborough,477,0.6809999999999999,0.611,0.713,0.37799999999999995,0.305123,0.251589,0.093244,2.507272,1.374345,5.1161650000000005,3.284806,4.314612,0.829506,1.04425,0.865949,3.0,,0.20125786163522014,0.35429769392033544,0.16352201257861634,0.2641509433962264,136.0,0.0,2.0,89.0,49.0,49069.66666666666,1471968.0,37.6,9,163552.0
15.8,100209,MIAMI,FL,Miami-Dade,639,2.799,0.825,1.817,0.255,0.694559,0.203435,0.091817,2.179132,1.389285,5.379787,3.496294,4.610766,0.8463129999999999,1.042043,0.998576,1.0,0.12519561815336466,0.18153364632237876,0.4225352112676056,0.09859154929577464,0.5352112676056338,111.0,1.0,4.0,57.0,23.0,54823.66666666666,2716940.0,40.4,16,169808.75
16.1,100212,OCALA,FL,Marion,3442,0.5489999999999999,0.309,1.594,0.141,0.538222,0.20595700000000006,0.092941,1.616784,2.121094,5.132104,1.972999,4.70181,0.763261,1.211709,0.908965,3.0,0.1188262638001162,0.12173155142359092,0.2757117954677513,0.5441603718768158,0.3166763509587449,111.0,1.0,4.0,60.0,48.0,39268.0,365579.0,48.9,2,182789.5
15.4,100213,BRADENTON,FL,Manatee,1628,0.863,0.7959999999999999,1.723,0.28800000000000003,0.457604,0.205768,0.098868,2.395118,1.2343030000000002,3.5585160000000005,3.220956,4.657813,0.817372,0.924266,0.8542540000000001,1.0,0.17506142506142505,0.18611793611793606,0.2942260442260442,0.3691646191646192,0.273955773955774,130.0,0.0,3.0,63.0,41.0,50317.66666666666,403253.0,49.3,3,134417.66666666666
16.8,100217,SEBASTIAN,FL,Indian River,630,,0.0,,0.68,1.097604,0.205404,0.105155,2.238367,1.374223,5.053399,2.493903,4.281891000000001,0.987357,0.986821,1.036301,2.0,0.1761904761904762,0.27301587301587305,0.4841269841269841,0.492063492063492,0.37142857142857133,156.0,0.0,1.0,41.0,92.0,82606.66666666669,159923.0,54.6,2,79961.5
15.5,100220,FORT MYERS,FL,Lee,2567,0.7829999999999999,0.319,1.268,0.38299999999999995,0.245215,0.205588,0.117932,2.384067,1.6664869999999998,2.577713,3.87534,4.352509,0.8629959999999999,0.799,0.807567,3.0,0.14842228282041292,0.18815738215816127,0.3311258278145696,0.29489676665368136,0.3093104791585508,211.0,1.0,4.0,32.0,85.0,53187.0,770577.0,49.3,3,256859.0
16.2,100223,FORT WALTON BEACH,FL,Okaloosa,1591,0.956,0.292,1.226,0.626,0.221673,0.203039,0.088259,2.219823,1.351718,5.340278,3.91908,3.856472,0.958451,1.143601,0.848424,2.0,0.17347580138277813,0.17473287240729102,0.3249528598365808,0.1565053425518542,0.2765556253928347,104.0,0.0,4.0,59.0,53.0,51607.66666666666,210738.0,37.2,3,70246.0
16.2,100224,TAMARAC,FL,Broward,640,1.187,0.35700000000000004,3.41,0.6729999999999999,0.241271,0.211877,0.091026,2.64317,1.405789,4.578062,3.7066,4.684714,0.849512,1.10435,0.871708,1.0,,0.203125,0.36875,0.1953125,0.3875,138.0,1.0,2.0,49.0,32.0,53076.66666666666,1952778.0,40.8,13,150213.6923076923
15.2,100226,ORANGE PARK,FL,Clay,1671,0.5379999999999999,0.316,0.5539999999999999,0.313,0.095303,0.177312,0.088546,2.640595,1.289756,6.133573,2.230293,4.1712370000000005,0.9749,0.919518,0.755995,2.0,0.12687013764213045,0.1591861160981448,0.29383602633153805,0.0831837223219629,0.409934171154997,110.0,1.0,4.0,66.0,26.0,45256.33333333334,219252.0,40.0,2,109626.0
17.6,100228,PLANTATION,FL,Broward,1069,0.818,0.638,0.371,0.249,0.17191800000000002,0.187434,0.102397,2.505505,1.3028879999999998,3.834349,2.652055,6.6453630000000015,0.828708,0.980392,0.8574200000000001,2.0,0.15434985968194576,0.1824134705332086,0.36202057998129095,0.037418147801683815,0.2488306828811974,148.0,0.0,3.0,76.0,33.0,53076.66666666666,1952778.0,40.8,13,150213.6923076923
15.0,100230,PEMBROKE PINES,FL,Broward,271,0.978,0.682,0.461,0.652,0.28091900000000003,0.220376,0.093975,2.578006,1.392702,4.466876999999998,4.140574,4.630905,0.847402,1.108061,0.899883,4.0,,0.4022140221402214,0.3985239852398524,,0.6752767527675276,118.0,1.0,4.0,79.0,97.0,53076.66666666666,1952778.0,40.8,13,150213.6923076923
15.8,100231,PENSACOLA,FL,Escambia,2042,1.6019999999999999,0.255,0.0,0.48100000000000004,0.103216,0.198829,0.08680800000000001,1.832233,1.578967,5.213926,4.556896,6.0920489999999985,0.7859729999999999,0.802796,0.951095,3.0,0.12291870714985308,0.17776689520078354,0.35700293829578844,0.15181194906953965,0.371694417238002,120.0,1.0,4.0,92.0,60.0,44834.0,318316.0,37.5,3,106105.33333333333
16.4,100232,PALATKA,FL,Putnam,731,0.629,1.655,0.7040000000000001,0.624,0.222889,0.28258,0.092243,2.584803,1.6807599999999998,7.562672,2.995771,5.25868,0.8439909999999999,1.0888520000000002,0.977213,2.0,0.09986320109439124,0.4418604651162791,0.5253077975376197,0.09165526675786594,0.3912448700410397,124.0,1.0,3.0,57.0,37.0,34187.333333333336,74521.0,45.6,1,74521.0
16.5,100236,PORT CHARLOTTE,FL,Charlotte,1717,0.502,0.5870000000000001,1.93,0.507,0.473984,0.24535,0.09833,2.482455,1.321306,6.997122999999998,2.76145,4.104414,0.771157,1.042176,0.929388,1.0,0.1496796738497379,0.22131624927198604,0.3232382061735585,0.4006988934187536,0.33663366336633666,144.0,0.0,2.0,83.0,42.0,43815.66666666666,188910.0,60.1,3,62970.0
15.7,100238,SAINT PETERSBURG,FL,Pinellas,798,0.536,0.36200000000000004,1.807,0.513,0.166723,0.29298,0.103208,2.251155,1.568194,8.286652,5.209975,6.00328,0.8402299999999999,1.030198,1.127445,2.0,0.18295739348370926,0.2756892230576441,0.3934837092731829,0.06641604010025062,0.33959899749373434,136.0,1.0,2.0,70.0,82.0,56252.66666666666,974996.0,48.8,11,88636.0
15.5,100242,PANAMA CITY,FL,Bay,1315,1.296,0.469,1.298,0.56,0.10848900000000003,0.184537,0.089084,2.132761,1.559068,3.779334,2.386514,6.1028150000000005,0.799089,0.857051,0.7978069999999999,2.0,0.0752851711026616,0.19315589353612167,0.2851711026615969,0.24714828897338406,0.4258555133079848,144.0,1.0,4.0,46.0,60.0,46844.66666666666,174705.0,41.8,2,87352.5
16.8,100243,BRANDON,FL,Hillsborough,1529,0.71,0.7070000000000001,1.474,0.253,0.290897,0.287823,0.088989,2.10862,1.160097,4.022592,3.010842,4.397204,0.823393,0.8647879999999999,0.7972520000000001,1.0,0.16415958142576847,0.197514715500327,0.40353172007848265,0.14650098103335513,0.3100065402223676,116.0,1.0,4.0,68.0,63.0,49069.66666666666,1471968.0,37.6,9,163552.0
15.8,100244,CAPE CORAL,FL,Lee,1639,0.706,0.0,1.386,0.20800000000000002,0.5723159999999999,0.262846,0.101046,2.130752,1.577819,5.850847,3.58414,3.640245,1.073684,1.081278,0.959068,3.0,0.02257474069554606,0.34167175106772424,0.4563758389261745,0.12263575350823673,0.4893227577791336,201.0,2.0,4.0,51.0,84.0,53187.0,770577.0,49.3,3,256859.0
17.1,100246,FORT PIERCE,FL,Saint Lucie,1367,1.286,0.6409999999999999,1.18,0.368,0.281662,0.275304,0.101929,2.362727,1.474098,6.966301,4.7773910000000015,5.921880000000002,0.806804,1.26152,1.092601,2.0,0.21799561082662766,0.15215801024140455,0.3547915142648135,,0.2143379663496708,121.0,1.0,4.0,66.0,35.0,41980.333333333336,328297.0,45.8,2,164148.5
15.3,100248,LARGO,FL,Pinellas,1160,1.2229999999999999,0.314,0.9740000000000001,0.402,0.115208,0.273411,0.087886,2.187133,1.698221,6.9677880000000005,2.090765,5.97427,0.80761,0.831727,0.8994780000000001,2.0,0.15258620689655172,0.20344827586206896,0.4077586206896552,0.06206896551724138,0.3931034482758621,128.0,1.0,4.0,52.0,56.0,56252.66666666666,974996.0,48.8,11,88636.0
15.5,100249,CRYSTAL RIVER,FL,Citrus,797,2.411,0.655,,1.088,0.557884,0.276365,0.092206,2.870589,1.586216,5.865171,2.734778,4.57537,0.829895,1.014703,0.967954,2.0,0.24341279799247176,0.2797992471769134,0.3450439146800502,0.6010037641154329,0.2936010037641154,148.0,1.0,2.0,42.0,52.0,39965.66666666666,149657.0,57.1,2,74828.5
15.3,100252,OKEECHOBEE,FL,Okeechobee,384,0.975,,,1.1179999999999999,0.337141,0.21547,0.093562,2.402479,1.394331,4.272913,3.6009519999999995,4.739016,0.848126,1.455223,0.8938969999999999,2.0,0.12239583333333333,0.7135416666666666,0.625,0.1328125,0.4869791666666667,136.0,0.0,2.0,82.0,57.0,32623.66666666667,42168.0,41.5,1,42168.0
15.5,100253,JUPITER,FL,Palm Beach,1635,0.512,0.46399999999999997,0.7829999999999999,0.633,0.528995,0.208155,0.087072,2.434584,1.694869,4.991276999999998,4.261449,5.088259,1.095709,0.986387,1.028108,4.0,0.0581039755351682,0.17920489296636086,0.2244648318042813,0.5418960244648318,0.3944954128440367,191.0,1.0,1.0,64.0,,84922.33333333331,1496770.0,45.2,12,124730.83333333333
17.1,100254,TALLAHASSEE,FL,Leon,1036,1.199,0.293,1.528,0.516,0.371572,0.225693,0.115851,2.252155,1.314811,4.581139,3.678433,4.057104,0.8277540000000001,0.963839,0.864534,3.0,0.1303088803088803,0.16312741312741313,0.34266409266409265,0.2355212355212355,0.2693050193050193,122.0,0.0,4.0,74.0,44.0,46501.33333333334,293582.0,31.5,2,146791.0
16.1,100256,HUDSON,FL,Pasco,1546,1.001,0.856,0.609,0.49700000000000005,0.122103,0.231797,0.100825,2.784268,1.154486,4.282647,2.265634,4.142107,0.806085,1.169471,0.7183510000000001,2.0,0.1351875808538163,0.2089262613195343,0.3072445019404916,0.11707632600258733,0.2108667529107374,127.0,0.0,3.0,65.0,65.0,43084.0,553947.0,44.4,5,110789.4
15.9,100258,DELRAY BEACH,FL,Palm Beach,2864,1.041,0.754,1.405,0.48700000000000004,0.084083,0.217017,0.084611,2.4205080000000003,,,5.162821,,0.7921279999999999,1.209909,0.924067,1.0,0.1337290502793296,0.1316340782122905,0.325768156424581,0.06599162011173185,0.29993016759776536,174.0,0.0,3.0,42.0,41.0,84922.33333333331,1496770.0,45.2,12,124730.83333333333
16.1,100259,SUN CITY CENTER,FL,Hillsborough,938,2.041,0.0,0.0,0.575,0.224057,0.203628,0.102979,2.313602,1.395086,4.4892970000000005,3.544545,5.2388650000000005,0.8407,1.026252,0.874862,1.0,0.05330490405117271,0.22281449893390196,0.4349680170575693,0.15991471215351813,0.4136460554371002,130.0,0.0,2.0,83.0,75.0,49069.66666666666,1471968.0,37.6,9,163552.0
17.1,100260,PORT SAINT LUCIE,FL,Saint Lucie,1393,0.988,0.0,0.868,0.22699999999999998,0.358299,0.229953,0.08735599999999999,2.085331,1.334989,6.417157,2.72593,4.8523760000000005,0.825625,1.619799,0.922743,3.0,0.07537688442211055,0.24694903086862885,0.35534816941852115,0.8973438621679828,0.31155778894472363,112.0,0.0,3.0,71.0,53.0,41980.333333333336,328297.0,45.8,2,164148.5
16.5,100264,BROOKSVILLE,FL,Hernando,1897,0.38799999999999996,0.9259999999999999,0.5539999999999999,0.573,0.25865,0.179064,0.097764,2.178399,1.422515,6.092748,3.190166,5.682111,0.947739,0.7849550000000001,0.925905,3.0,0.19346336320506066,0.25355824986821296,0.2930943595150237,0.2540853979968371,0.3769109119662625,134.0,0.0,4.0,69.0,51.0,39090.333333333336,193920.0,48.7,2,96960.0
14.7,100265,SAFETY HARBOR,FL,Pinellas,1674,1.149,0.6,0.737,0.35600000000000004,0.482341,0.274897,0.099929,1.877217,1.272405,5.493233999999998,2.384518,3.703165,0.787196,0.8320219999999999,0.8296629999999999,4.0,0.17383512544802868,0.18936678614097968,0.3673835125448029,0.0991636798088411,0.3811230585424134,160.0,1.0,4.0,75.0,53.0,56252.66666666666,974996.0,48.8,11,88636.0
14.6,100266,GULF BREEZE,FL,Santa Rosa,595,,,,1.197,0.22996100000000005,0.214788,0.092722,2.83306,1.383776,5.549995,3.433965,4.886253,0.842864,1.036239,0.8949590000000001,4.0,,0.24369747899159666,0.2957983193277311,0.5899159663865546,0.3882352941176471,170.0,2.0,2.0,28.0,74.0,47211.66666666666,184313.0,39.9,2,92156.5
14.3,100267,ENGLEWOOD,FL,Sarasota,511,,,,0.469,0.32477,0.217135,0.093504,2.389585,1.362021,4.372035,2.724918,4.433317,0.8458680000000001,1.028157,0.815971,4.0,0.24853228962818005,0.32289628180039137,0.3639921722113503,0.14285714285714285,0.3874755381604697,154.0,1.0,2.0,82.0,68.0,68939.33333333331,433742.0,57.1,4,108435.5
16.5,100268,BOCA RATON,FL,Palm Beach,599,1.548,0.0,1.432,0.47200000000000003,0.279748,0.214286,0.093318,2.605114,,,3.811235,,0.8479,1.09346,0.913831,1.0,,0.21702838063439064,0.4140233722871453,0.08180300500834725,0.3739565943238731,128.0,0.0,3.0,65.0,74.0,84922.33333333331,1496770.0,45.2,12,124730.83333333333
16.6,100269,LOXAHATCHEE,FL,Palm Beach,589,0.8959999999999999,0.8320000000000001,0.55,0.239,0.504135,0.24925100000000006,0.093144,2.933706,1.406416,4.45465,3.618683,4.600408,0.843284,1.027909,0.943572,3.0,0.09847198641765703,0.17487266553480474,0.2852292020373515,,0.3752122241086587,141.0,1.0,3.0,63.0,44.0,84922.33333333331,1496770.0,45.2,12,124730.83333333333
15.3,100275,WELLINGTON,FL,Palm Beach,724,0.579,0.695,0.9359999999999999,0.484,0.195656,0.206813,0.091968,2.443896,1.624573,3.690929,3.651596,5.235167,0.836155,0.994888,0.8615219999999999,2.0,0.1160220994475138,0.22375690607734808,0.35635359116022103,0.21961325966850828,0.4212707182320442,136.0,0.0,3.0,52.0,35.0,84922.33333333331,1496770.0,45.2,12,124730.83333333333
17.4,100276,CORAL SPRINGS,FL,Broward,477,0.674,0.474,0.9279999999999999,0.41600000000000004,0.318096,0.217071,0.093859,2.591889,1.391382,4.28495,2.860811,4.488733,0.839669,1.025506,0.826724,2.0,,0.2557651991614256,0.2767295597484277,,0.31027253668763105,152.0,0.0,4.0,76.0,79.0,53076.66666666666,1952778.0,40.8,13,150213.6923076923
15.1,100281,PEMBROKE PINES,FL,Broward,885,1.2890000000000001,0.6559999999999999,1.712,0.485,1.222811,0.220462,0.090758,2.115672,1.629969,6.597372,3.796106,4.62655,0.829191,1.261196,1.226874,4.0,0.17062146892655367,0.2655367231638418,0.4779661016949153,0.1694915254237288,0.4847457627118644,212.0,1.0,4.0,68.0,94.0,53076.66666666666,1952778.0,40.8,13,150213.6923076923
16.0,100284,MIAMI,FL,Miami-Dade,303,0.0,0.0,,0.0,0.365189,0.220611,0.093752,2.484123,,,3.318233,,0.8535860000000001,1.157967,0.907411,,0.0891089108910891,0.3762376237623761,0.24422442244224424,,0.9108910891089108,278.0,1.0,1.0,,17.0,54823.66666666666,2716940.0,40.4,16,169808.75
15.8,100286,NAPLES,FL,Collier,1802,1.297,0.255,0.397,0.122,0.309556,0.226631,0.111719,2.638864,1.158383,4.12731,3.139917,3.672733,0.776358,1.429358,0.795982,1.0,0.16481687014428412,0.16037735849056606,0.3507214206437292,0.32796892341842404,0.3834628190899001,133.0,0.0,3.0,35.0,52.0,102355.66666666669,384902.0,52.1,2,192451.0
14.9,100287,WEST PALM BEACH,FL,Palm Beach,666,2.7310000000000003,2.9210000000000003,1.749,0.696,0.764355,0.265805,0.117229,2.940016,,,4.635127,,0.969536,1.46057,1.123972,2.0,0.13063063063063066,0.22372372372372373,0.4264264264264264,0.1021021021021021,0.4984984984984985,134.0,0.0,3.0,29.0,19.0,84922.33333333331,1496770.0,45.2,12,124730.83333333333
15.7,100288,WEST PALM BEACH,FL,Palm Beach,501,1.133,0.948,1.754,0.7020000000000001,0.263258,0.25353200000000004,0.093596,2.324398,1.701065,5.948608,3.0950990000000003,4.802567,0.8478020000000001,1.12574,0.913976,2.0,,,0.11177644710578842,0.27944111776447106,0.14570858283433133,156.0,1.0,4.0,38.0,70.0,84922.33333333331,1496770.0,45.2,12,124730.83333333333
17.5,100289,WESTON,FL,Broward,1437,0.985,0.912,1.329,0.36700000000000005,0.106944,0.208258,0.088202,2.967968,2.421636,6.718305,4.16751,6.127611,0.733797,0.741263,1.0504950000000002,4.0,0.05636743215031315,0.06471816283924843,0.267223382045929,0.4488517745302714,0.19693806541405706,194.0,0.0,3.0,59.0,94.0,53076.66666666666,1952778.0,40.8,13,150213.6923076923
14.5,100290,THE VILLAGES,FL,Lake,2000,0.213,0.0,0.9540000000000001,0.772,0.115374,0.223437,0.111184,1.83031,1.759136,4.5121660000000015,3.487394,3.650127,0.791135,1.338485,0.787745,1.0,0.214,0.262,0.4335,0.2695,0.4915,161.0,2.0,2.0,48.0,75.0,44658.66666666666,367118.0,47.4,4,91779.5
15.2,100291,MELBOURNE,FL,Brevard,285,,,,0.322,0.405127,0.22054,0.094443,2.346598,1.365609,5.546632,2.736027,6.549961,0.8426319999999999,1.097993,0.985804,2.0,0.10175438596491228,0.23859649122807014,0.1824561403508772,0.4596491228070175,0.3543859649122807,132.0,0.0,1.0,64.0,93.0,48730.33333333334,601942.0,47.7,7,85991.71428571429
15.2,100292,MIRAMAR BEACH,FL,Walton,527,0.9840000000000001,0.975,,0.11,0.308162,0.285989,0.093615,2.286882,1.659069,5.370662,2.499632,4.883356,0.841443,1.082638,0.8822840000000001,4.0,0.1366223908918406,0.2049335863377609,0.2846299810246679,0.3681214421252372,0.4724857685009488,192.0,1.0,2.0,100.0,93.0,66766.33333333331,74071.0,44.3,1,74071.0
15.1,100296,CORAL GABLES,FL,Miami-Dade,508,5.636,1.349,0.0,1.126,0.74745,0.295706,0.092984,2.663116,1.401425,5.376227,3.101995,5.17178,0.854231,1.1149440000000002,1.04877,3.0,,0.22244094488188976,0.2263779527559055,0.7165354330708661,0.5433070866141733,210.0,,0.0,,61.0,54823.66666666666,2716940.0,40.4,16,169808.75
15.7,100299,BRADENTON,FL,Manatee,844,1.242,2.102,,0.56,0.508382,0.233944,0.091536,2.259423,1.648956,3.879781,4.587403,4.8790239999999985,0.840123,1.337746,1.00186,3.0,0.2109004739336493,0.16587677725118485,0.259478672985782,0.5616113744075829,0.278436018957346,125.0,0.0,2.0,98.0,69.0,50317.66666666666,403253.0,49.3,3,134417.66666666666
16.0,100302,SAINT CLOUD,FL,Osceola,305,0.5870000000000001,0.0,0.0,0.272,0.3172,0.220293,0.09425,2.454454,,,3.218455,,0.8455860000000001,1.124729,0.889331,1.0,0.09508196721311477,0.3934426229508197,0.4262295081967213,,0.5737704918032787,168.0,1.0,2.0,60.0,82.0,36772.0,375751.0,36.6,3,125250.33333333333
15.3,100307,JACKSONVILLE,FL,Duval,794,0.261,0.536,1.198,0.217,0.193092,0.208491,0.091371,2.601324,1.349451,3.4533949999999995,2.128922,4.812295,0.8353959999999999,1.004075,0.737988,3.0,0.09193954659949624,0.13224181360201512,0.25692695214105793,0.845088161209068,0.4622166246851385,141.0,1.0,2.0,76.0,83.0,48429.33333333334,957755.0,36.6,7,136822.14285714287
15.6,100314,MIAMI,FL,Miami-Dade,392,3.1060000000000003,1.3230000000000002,3.359,0.619,0.64969,0.296225,0.093793,2.678674,1.688613,5.70941,3.529319,5.2580160000000005,0.8472620000000001,1.078553,1.074694,4.0,,0.26785714285714285,0.42857142857142855,,0.7525510204081632,177.0,1.0,4.0,79.0,66.0,54823.66666666666,2716940.0,40.4,16,169808.75
15.3,100315,MELBOURNE,FL,Brevard,660,,0.866,,0.72,0.726223,0.248318,0.092559,2.358045,1.365201,4.641587,3.057167,4.265745,0.83941,0.990636,0.951715,5.0,,0.1787878787878788,0.2287878787878788,0.4621212121212121,0.4015151515151515,185.0,1.0,2.0,83.0,80.0,48730.33333333334,601942.0,47.7,7,85991.71428571429
15.3,100316,PALM BAY,FL,Brevard,605,,2.609,0.0,0.581,0.276951,0.249663,0.092925,2.670129,1.401193,4.399265,3.352726,4.663576,0.8425729999999999,1.405225,0.8728450000000001,4.0,0.0512396694214876,0.3950413223140496,0.3669421487603306,0.4033057851239669,0.6082644628099173,174.0,1.0,3.0,89.0,88.0,48730.33333333334,601942.0,47.7,7,85991.71428571429
14.7,100319,WESLEY CHAPEL,FL,Pasco,581,,1.183,0.627,0.12,0.280685,0.205972,0.093036,2.540362,1.647623,4.552896,3.440031,4.75495,0.838593,1.366743,0.891857,4.0,0.11015490533562823,0.2512908777969019,0.31841652323580033,0.4664371772805508,0.33390705679862304,144.0,,0.0,87.0,94.0,43084.0,553947.0,44.4,5,110789.4
16.4,100320,KISSIMMEE,FL,Osceola,254,0.0,,,0.879,0.941429,0.225218,0.107679,3.009112,1.414918,4.826867,4.675188,4.719864,0.8570049999999999,1.155976,1.146591,3.0,,0.20866141732283466,0.5511811023622047,,0.3937007874015748,104.0,0.0,3.0,60.0,31.0,36772.0,375751.0,36.6,3,125250.33333333333
16.3,100321,MIDDLEBURG,FL,Clay,747,0.0,1.735,1.633,0.166,0.223938,0.251006,0.092639,2.554954,1.359515,7.0309979999999985,4.411222,5.212764,0.827571,0.987183,1.005258,3.0,0.0749665327978581,0.3266398929049532,0.4042838018741633,0.31593038821954483,0.5006693440428379,190.0,1.0,3.0,73.0,73.0,45256.33333333334,219252.0,40.0,2,109626.0
16.1,100329,OVIEDO,FL,Seminole,305,,,,0.28,0.382983,0.221789,0.094354,2.466471,1.399246,4.475519,4.29076,4.614438,0.8454520000000001,1.43654,0.945533,3.0,,0.10163934426229508,0.31475409836065577,,0.3573770491803279,122.0,0.0,2.0,52.0,39.0,51486.0,471826.0,39.4,2,235913.0
19.4,10057F,GAINESVILLE,FL,Alachua,2731,0.312,0.833,,,0.7636609999999999,0.203555,0.086596,2.520327,1.158498,4.329112,2.995978,4.767352,0.7470939999999999,1.110846,0.959904,4.0,0.06298059318930795,0.22775540095203226,0.3972903698279019,0.11570853167337973,0.23507872574148664,,,0.0,,,46965.66666666666,269043.0,32.1,3,89681.0
17.5,10063F,TAMPA,FL,Hillsborough,2298,0.0,1.2570000000000001,,,0.417957,0.221446,0.097707,2.008316,0.978955,5.080727,4.000464,3.604501,0.753785,0.809647,0.853475,4.0,0.08790252393385553,0.2310704960835509,0.34029590948651,0.08050478677110531,0.21801566579634465,,,0.0,,,49069.66666666666,1471968.0,37.6,9,163552.0
